resume_id,filename,category,model,semantic_alignment,n_recommendations,avg_score,top5_avg,top5_vs_next5_gap
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,ColBERT,0.746945,15,0.6536,0.7677,0.1319
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,CrossEncoder,0.754884,15,0.4778,0.5602,0.1049
ENGINEERING/28762662.pdf,28762662.pdf,ENGINEERING,Hybrid (RRF),0.75062,15,0.6313,0.9443,0.4521
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,ConFit v2,0.745717,15,0.8059,0.8129,0.0071
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,ColBERT,0.754201,15,0.8238,0.866,0.0486
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,CrossEncoder,0.78939,15,0.3105,0.3906,0.1153
ENGINEERING/28831378.pdf,28831378.pdf,ENGINEERING,Hybrid (RRF),0.760348,15,0.7095,0.966,0.2918
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,ConFit v2,0.733932,15,0.7993,0.8067,0.0093
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,ColBERT,0.751271,15,0.7665,0.8212,0.0702
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,CrossEncoder,0.774179,15,0.2624,0.2682,0.0073
ENGINEERING/28923650.pdf,28923650.pdf,ENGINEERING,Hybrid (RRF),0.744812,15,0.6829,0.9522,0.3067
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,ConFit v2,0.803619,15,0.8145,0.8219,0.0083
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,ColBERT,0.790389,15,0.7836,0.832,0.0597
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,CrossEncoder,0.786704,15,0.2618,0.2647,0.0037
ENGINEERING/30097175.pdf,30097175.pdf,ENGINEERING,Hybrid (RRF),0.780046,15,0.7064,0.9564,0.2344
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,ConFit v2,0.73881,15,0.8188,0.8288,0.0109
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,ColBERT,0.766297,15,0.8045,0.8555,0.0673
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,CrossEncoder,0.747093,15,0.2691,0.276,0.0079
ENGINEERING/30288581.pdf,30288581.pdf,ENGINEERING,Hybrid (RRF),0.761308,15,0.7068,0.9562,0.2355
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,ConFit v2,0.77142,15,0.7957,0.8019,0.0075
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,ColBERT,0.72824,15,0.7992,0.8459,0.0586
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,CrossEncoder,0.743418,15,0.2822,0.3028,0.0284
ENGINEERING/30542184.pdf,30542184.pdf,ENGINEERING,Hybrid (RRF),0.738331,15,0.5832,0.7763,0.2762
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,ConFit v2,0.703252,15,0.7717,0.7875,0.0196
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,ColBERT,0.719155,15,0.7269,0.8024,0.1007
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,CrossEncoder,0.68701,15,0.2588,0.274,0.0176
ENGINEERING/31677347.pdf,31677347.pdf,ENGINEERING,Hybrid (RRF),0.725235,15,0.6872,0.9618,0.3179
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,ConFit v2,0.77126,15,0.8253,0.8326,0.0096
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,ColBERT,0.769808,15,0.7944,0.8411,0.054
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,CrossEncoder,0.725906,15,0.3401,0.3917,0.0599
ENGINEERING/31684925.pdf,31684925.pdf,ENGINEERING,Hybrid (RRF),0.748693,15,0.6685,0.9474,0.359
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,ConFit v2,0.745406,15,0.8036,0.81,0.0066
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,ColBERT,0.771731,15,0.7862,0.8519,0.0801
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,CrossEncoder,0.752751,15,0.3119,0.3859,0.1041
ENGINEERING/31694970.pdf,31694970.pdf,ENGINEERING,Hybrid (RRF),0.760363,15,0.6925,0.9612,0.3165
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,ConFit v2,0.763894,15,0.8049,0.8103,0.0059
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,ColBERT,0.797011,15,0.8194,0.8603,0.0444
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,CrossEncoder,0.761169,15,0.2828,0.3249,0.0591
ENGINEERING/32081266.pdf,32081266.pdf,ENGINEERING,Hybrid (RRF),0.794392,15,0.7572,0.969,0.144
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,ConFit v2,0.731157,15,0.8033,0.8104,0.009
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,ColBERT,0.734946,15,0.7547,0.792,0.0464
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,CrossEncoder,0.755655,15,0.274,0.3091,0.0494
ENGINEERING/32802563.pdf,32802563.pdf,ENGINEERING,Hybrid (RRF),0.761751,15,0.5627,0.762,0.2898
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,ConFit v2,0.714304,15,0.8001,0.8074,0.0082
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,ColBERT,0.746582,15,0.8479,0.8875,0.0312
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,CrossEncoder,0.757628,15,0.2743,0.2811,0.0087
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,Hybrid (RRF),0.744493,15,0.8098,0.9787,0.0685
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ConFit v2,0.761302,15,0.8117,0.8201,0.0109
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ColBERT,0.754607,15,0.7517,0.839,0.1183
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,CrossEncoder,0.805308,15,0.3683,0.4438,0.0944
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,Hybrid (RRF),0.806736,15,0.5337,0.6193,0.1172
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ConFit v2,0.844147,15,0.8243,0.8329,0.0112
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ColBERT,0.834118,15,0.7246,0.8152,0.1241
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,CrossEncoder,0.766535,15,0.2732,0.279,0.0059
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,Hybrid (RRF),0.812334,15,0.6874,0.9467,0.3048
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ConFit v2,0.703542,15,0.7852,0.7982,0.0154
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ColBERT,0.779951,15,0.8283,0.8767,0.0606
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,CrossEncoder,0.795635,15,0.3429,0.3775,0.0397
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,Hybrid (RRF),0.807172,15,0.5802,0.7832,0.2913
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ConFit v2,0.785311,15,0.8176,0.8242,0.0077
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ColBERT,0.779439,15,0.8006,0.8412,0.0486
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,CrossEncoder,0.766926,15,0.2668,0.2707,0.0048
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,Hybrid (RRF),0.797627,15,0.7471,0.9678,0.1583
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ConFit v2,0.790526,15,0.8151,0.8239,0.0094
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ColBERT,0.822681,15,0.8345,0.8715,0.0421
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,CrossEncoder,0.775614,15,0.2769,0.2883,0.0145
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,Hybrid (RRF),0.826819,15,0.7721,0.9723,0.1212
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ConFit v2,0.767059,15,0.8044,0.8119,0.0073
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ColBERT,0.75715,15,0.8013,0.8393,0.0449
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,CrossEncoder,0.783574,15,0.274,0.3012,0.0389
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,Hybrid (RRF),0.766565,15,0.8315,0.9642,0.0534
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ConFit v2,0.750471,15,0.7981,0.8065,0.0109
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ColBERT,0.773763,15,0.6822,0.7518,0.0936
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,CrossEncoder,0.779717,15,0.3099,0.3823,0.0976
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,Hybrid (RRF),0.799025,15,0.6182,0.8808,0.3828
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ConFit v2,0.810712,15,0.8084,0.8135,0.0057
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ColBERT,0.81734,15,0.8318,0.8635,0.0405
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,CrossEncoder,0.78255,15,0.2873,0.3234,0.0512
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,Hybrid (RRF),0.806115,15,0.7063,0.9591,0.2871
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ConFit v2,0.790154,15,0.8221,0.8348,0.0166
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ColBERT,0.79429,15,0.7778,0.847,0.0814
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,CrossEncoder,0.774985,15,0.3066,0.3381,0.0446
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,Hybrid (RRF),0.813587,15,0.7155,0.9592,0.2735
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ConFit v2,0.812638,15,0.8023,0.8072,0.0056
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ColBERT,0.816678,15,0.8032,0.8428,0.0517
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,CrossEncoder,0.798884,15,0.2774,0.2972,0.0275
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,Hybrid (RRF),0.804109,15,0.7205,0.9536,0.2163
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ConFit v2,0.670228,15,0.7857,0.7967,0.013
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ColBERT,0.695815,15,0.8001,0.842,0.0446
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,CrossEncoder,0.70213,15,0.2447,0.2484,0.0042
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,Hybrid (RRF),0.696188,15,0.8465,0.9659,0.0656
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ConFit v2,0.768093,15,0.8215,0.8348,0.0177
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ColBERT,0.793277,15,0.7783,0.8253,0.0631
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,CrossEncoder,0.790013,15,0.2809,0.2983,0.0216
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,Hybrid (RRF),0.765885,15,0.7433,0.9492,0.1388
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ConFit v2,0.797935,15,0.8013,0.8136,0.0154
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ColBERT,0.804483,15,0.7813,0.827,0.0584
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,CrossEncoder,0.781497,15,0.2563,0.2629,0.0084
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,Hybrid (RRF),0.800791,15,0.819,0.9616,0.0713
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ConFit v2,0.716724,15,0.8155,0.8251,0.0096
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ColBERT,0.834347,15,0.7819,0.8399,0.0671
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,CrossEncoder,0.846079,15,0.2679,0.272,0.0044
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,Hybrid (RRF),0.834799,15,0.735,0.9489,0.1539
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ConFit v2,0.786796,15,0.8188,0.8284,0.0116
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ColBERT,0.754989,15,0.8216,0.8698,0.054
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,CrossEncoder,0.774169,15,0.3829,0.4671,0.1034
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,Hybrid (RRF),0.786352,15,0.606,0.8576,0.3649
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ConFit v2,0.71694,15,0.8335,0.8436,0.0111
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ColBERT,0.733714,15,0.8248,0.869,0.0522
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,CrossEncoder,0.729533,15,0.4018,0.4969,0.119
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,Hybrid (RRF),0.742148,15,0.6661,0.9434,0.3643
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ConFit v2,0.787347,15,0.8264,0.834,0.0098
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ColBERT,0.814305,15,0.8386,0.8722,0.0401
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,CrossEncoder,0.822041,15,0.271,0.2756,0.0053
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,Hybrid (RRF),0.814305,15,0.7536,0.9728,0.1626
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ConFit v2,0.76446,15,0.8018,0.812,0.0116
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ColBERT,0.759459,15,0.8058,0.8571,0.0614
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,CrossEncoder,0.766415,15,0.3424,0.3866,0.0497
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,Hybrid (RRF),0.752552,15,0.6018,0.8637,0.3807
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ConFit v2,0.805436,15,0.809,0.8223,0.0173
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ColBERT,0.758545,15,0.7225,0.8144,0.1199
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,CrossEncoder,0.765974,15,0.4718,0.6558,0.2387
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,Hybrid (RRF),0.767262,15,0.7088,0.9732,0.3454
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ConFit v2,0.744121,15,0.7922,0.8047,0.0175
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ColBERT,0.753413,15,0.8134,0.8446,0.0399
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,CrossEncoder,0.740925,15,0.2852,0.3029,0.0241
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,Hybrid (RRF),0.745211,15,0.6382,0.9386,0.4353
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ConFit v2,0.766164,15,0.82,0.8299,0.0115
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ColBERT,0.783503,15,0.8158,0.8612,0.05
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,CrossEncoder,0.786214,15,0.3997,0.5163,0.1636
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,Hybrid (RRF),0.781078,15,0.6973,0.9563,0.2952
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ConFit v2,0.761496,15,0.7858,0.7938,0.0095
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ColBERT,0.73517,15,0.6833,0.7351,0.056
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,CrossEncoder,0.744384,15,0.2518,0.2616,0.0129
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,Hybrid (RRF),0.798353,15,0.8521,0.985,0.0709
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ConFit v2,0.801492,15,0.7898,0.8053,0.0181
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ColBERT,0.797111,15,0.4819,0.6131,0.1842
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,CrossEncoder,0.814665,15,0.246,0.2561,0.014
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,Hybrid (RRF),0.814665,15,0.8434,0.9628,0.0794
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ConFit v2,0.74562,15,0.8208,0.8362,0.0177
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ColBERT,0.772576,15,0.7944,0.8314,0.0516
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,CrossEncoder,0.77466,15,0.2802,0.2866,0.0086
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,Hybrid (RRF),0.775965,15,0.8221,0.9637,0.0831
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ConFit v2,0.797851,15,0.8093,0.8178,0.0112
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ColBERT,0.810436,15,0.7702,0.8335,0.0808
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,CrossEncoder,0.800396,15,0.2641,0.2734,0.0115
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,Hybrid (RRF),0.810436,15,0.7354,0.9603,0.1606
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ConFit v2,0.807148,15,0.7975,0.8117,0.0193
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ColBERT,0.805351,15,0.6921,0.7676,0.0958
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,CrossEncoder,0.756648,15,0.3503,0.4564,0.1512
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,Hybrid (RRF),0.779705,15,0.6491,0.9397,0.3835
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ConFit v2,0.759818,15,0.8194,0.826,0.0079
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ColBERT,0.766106,15,0.7591,0.8233,0.0717
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,CrossEncoder,0.781665,15,0.278,0.2937,0.0214
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,Hybrid (RRF),0.772645,15,0.6769,0.9215,0.2827
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ConFit v2,0.802472,15,0.7848,0.7972,0.0172
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ColBERT,0.784898,15,0.6887,0.7591,0.0932
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,CrossEncoder,0.792514,15,0.2639,0.2766,0.0177
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,Hybrid (RRF),0.802712,15,0.7245,0.9661,0.2379
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ConFit v2,0.736775,15,0.7891,0.801,0.0138
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ColBERT,0.76319,15,0.7326,0.8057,0.0918
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,CrossEncoder,0.739743,15,0.2619,0.2715,0.0127
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,Hybrid (RRF),0.761874,15,0.8186,0.9587,0.0769
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ConFit v2,0.751303,15,0.8105,0.8214,0.0141
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ColBERT,0.750226,15,0.796,0.8345,0.0491
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,CrossEncoder,0.719887,15,0.2779,0.2997,0.0316
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,Hybrid (RRF),0.723515,15,0.7804,0.9506,0.0489
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ConFit v2,0.79051,15,0.8135,0.8221,0.0088
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ColBERT,0.774498,15,0.8365,0.8721,0.0398
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,CrossEncoder,0.805333,15,0.2583,0.2633,0.0059
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,Hybrid (RRF),0.785618,15,0.7796,0.9726,0.0892
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ConFit v2,0.799979,15,0.819,0.827,0.0104
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ColBERT,0.815279,15,0.8109,0.8627,0.0596
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,CrossEncoder,0.822679,15,0.2725,0.2805,0.011
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,Hybrid (RRF),0.81518,15,0.7964,0.9595,0.0772
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,ConFit v2,0.74604,15,0.7948,0.8039,0.0111
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,ColBERT,0.740804,15,0.791,0.8318,0.0532
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,CrossEncoder,0.720656,15,0.3091,0.3632,0.0779
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,Hybrid (RRF),0.717819,15,0.6589,0.9727,0.4543
ENGINEERING/82125182.pdf,82125182.pdf,ENGINEERING,ConFit v2,0.781056,15,0.8204,0.8348,0.0191
ENGINEERING/82125182.pdf,82125182.pdf,ENGINEERING,ColBERT,0.77772,15,0.8464,0.8915,0.0494
ENGINEERING/82125182.pdf,82125182.pdf,ENGINEERING,CrossEncoder,0.729916,15,0.3313,0.3782,0.0608
ENGINEERING/82125182.pdf,82125182.pdf,ENGINEERING,Hybrid (RRF),0.770297,15,0.7385,0.961,0.2056
ENGINEERING/82246962.pdf,82246962.pdf,ENGINEERING,ConFit v2,0.760647,15,0.8059,0.8109,0.0062
ENGINEERING/82246962.pdf,82246962.pdf,ENGINEERING,ColBERT,0.775025,15,0.8327,0.8733,0.0532
ENGINEERING/82246962.pdf,82246962.pdf,ENGINEERING,CrossEncoder,0.749054,15,0.3008,0.3356,0.0442
ENGINEERING/82246962.pdf,82246962.pdf,ENGINEERING,Hybrid (RRF),0.736844,15,0.7438,0.9627,0.2067
ENGINEERING/86209934.pdf,86209934.pdf,ENGINEERING,ConFit v2,0.822176,15,0.8081,0.8165,0.011
ENGINEERING/86209934.pdf,86209934.pdf,ENGINEERING,ColBERT,0.835439,15,0.8096,0.8605,0.0638
ENGINEERING/86209934.pdf,86209934.pdf,ENGINEERING,CrossEncoder,0.840442,15,0.2691,0.2761,0.0082
ENGINEERING/86209934.pdf,86209934.pdf,ENGINEERING,Hybrid (RRF),0.837849,15,0.8371,0.9774,0.0711
ENGINEERING/86828820.pdf,86828820.pdf,ENGINEERING,ConFit v2,0.711548,15,0.7986,0.804,0.0062
ENGINEERING/86828820.pdf,86828820.pdf,ENGINEERING,ColBERT,0.803819,15,0.7751,0.8333,0.0719
ENGINEERING/86828820.pdf,86828820.pdf,ENGINEERING,CrossEncoder,0.823753,15,0.3127,0.3897,0.1124
ENGINEERING/86828820.pdf,86828820.pdf,ENGINEERING,Hybrid (RRF),0.800972,15,0.6588,0.9757,0.4268
ENGINEERING/90280583.pdf,90280583.pdf,ENGINEERING,ConFit v2,0.791157,15,0.809,0.8205,0.014
ENGINEERING/90280583.pdf,90280583.pdf,ENGINEERING,ColBERT,0.812443,15,0.8186,0.8618,0.0563
ENGINEERING/90280583.pdf,90280583.pdf,ENGINEERING,CrossEncoder,0.775422,15,0.2973,0.3447,0.0668
ENGINEERING/90280583.pdf,90280583.pdf,ENGINEERING,Hybrid (RRF),0.826337,15,0.6336,0.8819,0.3598
ENGINEERING/96029688.pdf,96029688.pdf,ENGINEERING,ConFit v2,0.793907,15,0.8251,0.8344,0.0109
ENGINEERING/96029688.pdf,96029688.pdf,ENGINEERING,ColBERT,0.771806,15,0.8203,0.8795,0.0806
ENGINEERING/96029688.pdf,96029688.pdf,ENGINEERING,CrossEncoder,0.743602,15,0.2722,0.2787,0.0091
ENGINEERING/96029688.pdf,96029688.pdf,ENGINEERING,Hybrid (RRF),0.786336,15,0.7225,0.9629,0.2263
FINANCE/19243556.pdf,19243556.pdf,FINANCE,ConFit v2,0.76444,15,0.8067,0.8141,0.0074
FINANCE/19243556.pdf,19243556.pdf,FINANCE,ColBERT,0.798347,15,0.7741,0.8375,0.0775
FINANCE/19243556.pdf,19243556.pdf,FINANCE,CrossEncoder,0.806925,15,0.5346,0.6914,0.2
FINANCE/19243556.pdf,19243556.pdf,FINANCE,Hybrid (RRF),0.806174,15,0.668,0.9635,0.3918
FINANCE/23955183.pdf,23955183.pdf,FINANCE,ConFit v2,0.764554,15,0.7958,0.8048,0.0117
FINANCE/23955183.pdf,23955183.pdf,FINANCE,ColBERT,0.806368,15,0.7484,0.8286,0.0994
FINANCE/23955183.pdf,23955183.pdf,FINANCE,CrossEncoder,0.796373,15,0.2808,0.3161,0.0503
FINANCE/23955183.pdf,23955183.pdf,FINANCE,Hybrid (RRF),0.808071,15,0.7904,0.9617,0.0831
FINANCE/66741193.pdf,66741193.pdf,FINANCE,ConFit v2,0.753169,15,0.8117,0.8215,0.0129
FINANCE/66741193.pdf,66741193.pdf,FINANCE,ColBERT,0.752626,15,0.8286,0.8552,0.0304
FINANCE/66741193.pdf,66741193.pdf,FINANCE,CrossEncoder,0.764185,15,0.2691,0.2774,0.0113
FINANCE/66741193.pdf,66741193.pdf,FINANCE,Hybrid (RRF),0.757524,15,0.7483,0.9634,0.1571
FITNESS/12092347.pdf,12092347.pdf,FITNESS,ConFit v2,0.798984,15,0.8036,0.8152,0.015
FITNESS/12092347.pdf,12092347.pdf,FITNESS,ColBERT,0.764293,15,0.8204,0.8638,0.0481
FITNESS/12092347.pdf,12092347.pdf,FITNESS,CrossEncoder,0.769405,15,0.2538,0.2569,0.0035
FITNESS/12092347.pdf,12092347.pdf,FITNESS,Hybrid (RRF),0.764293,15,0.9007,0.9688,0.0713
FITNESS/12791244.pdf,12791244.pdf,FITNESS,ConFit v2,0.839059,15,0.8208,0.8346,0.0167
FITNESS/12791244.pdf,12791244.pdf,FITNESS,ColBERT,0.796294,15,0.7223,0.801,0.0935
FITNESS/12791244.pdf,12791244.pdf,FITNESS,CrossEncoder,0.804876,15,0.2635,0.2699,0.008
FITNESS/12791244.pdf,12791244.pdf,FITNESS,Hybrid (RRF),0.808733,15,0.7912,0.9673,0.0784
FITNESS/22488036.pdf,22488036.pdf,FITNESS,ConFit v2,0.808718,15,0.7953,0.8073,0.0159
FITNESS/22488036.pdf,22488036.pdf,FITNESS,ColBERT,0.820178,15,0.8333,0.8636,0.0318
FITNESS/22488036.pdf,22488036.pdf,FITNESS,CrossEncoder,0.798257,15,0.2757,0.2944,0.027
FITNESS/22488036.pdf,22488036.pdf,FITNESS,Hybrid (RRF),0.823398,15,0.7691,0.9694,0.0807
HEALTHCARE/12613221.pdf,12613221.pdf,HEALTHCARE,ConFit v2,0.75207,15,0.7924,0.8001,0.01
