run_id,algorithm,started_at,practice_category,simulator,metric_name,metric_value,canonical_subject
25ffe085-e506-4c0e-a926-dea4949ed8c7,ema_only,2026-08-24 08:37:23.563532+00:00,Data Science & AI,irt_generative,accuracy,0.5341614906832298,Data Mining and Warehousing
25ffe085-e506-4c0e-a926-dea4949ed8c7,ema_only,2026-08-24 08:37:23.563532+00:00,Data Science & AI,irt_generative,mean_true_mastery,0.5245158935297136,Data Mining and Warehousing
25ffe085-e506-4c0e-a926-dea4949ed8c7,ema_only,2026-08-24 08:37:23.563532+00:00,Data Science & AI,irt_generative,concepts_touched,1.0,Big Data Systems
3a15b385-addd-4b42-a20b-8a1f4751e0dc,ema_only,2026-08-24 08:37:03.807308+00:00,Data Science & AI,bkt_generative,n_asked,1346.0,Operations Research
3a15b385-addd-4b42-a20b-8a1f4751e0dc,ema_only,2026-08-24 08:37:03.807308+00:00,Data Science & AI,bkt_generative,accuracy,0.40416047548291234,Operations Research
3a15b385-addd-4b42-a20b-8a1f4751e0dc,ema_only,2026-08-24 08:37:03.807308+00:00,Data Science & AI,bkt_generative,mean_true_mastery,0.308044944980871,Operations Research
3a15b385-addd-4b42-a20b-8a1f4751e0dc,ema_only,2026-08-24 08:37:03.807308+00:00,Data Science & AI,bkt_generative,concepts_touched,8.0,Operations Research
8bda168c-6dc7-47ba-9d05-50110a69545b,ema_only,2026-08-24 08:35:46.413967+00:00,Aptitude,irt_generative,n_asked,20000.0,General Aptitude
8bda168c-6dc7-47ba-9d05-50110a69545b,ema_only,2026-08-24 08:35:46.413967+00:00,Aptitude,irt_generative,accuracy,0.6054,General Aptitude
8bda168c-6dc7-47ba-9d05-50110a69545b,ema_only,2026-08-24 08:35:46.413967+00:00,Aptitude,irt_generative,mean_true_mastery,0.5208904998423781,General Aptitude
8bda168c-6dc7-47ba-9d05-50110a69545b,ema_only,2026-08-24 08:35:46.413967+00:00,Aptitude,irt_generative,concepts_touched,397.0,General Aptitude
e4ae4853-6312-41ff-8822-3911c27770e6,rule_weakest_topic,2026-08-24 08:35:26.618789+00:00,Data Science & AI,irt_generative,accuracy,0.605248464544947,Artificial Intelligence
e4ae4853-6312-41ff-8822-3911c27770e6,rule_weakest_topic,2026-08-24 08:35:26.618789+00:00,Data Science & AI,irt_generative,mean_true_mastery,0.5245912448526587,Operations Research
e4ae4853-6312-41ff-8822-3911c27770e6,rule_weakest_topic,2026-08-24 08:35:26.618789+00:00,Data Science & AI,irt_generative,n_asked,117.0,Data Mining and Warehousing
e4ae4853-6312-41ff-8822-3911c27770e6,rule_weakest_topic,2026-08-24 08:35:26.618789+00:00,Data Science & AI,irt_generative,concepts_touched,1.0,Data Mining and Warehousing
4e1e449d-8737-42ed-98dc-3ac2bd33f5ee,rule_weakest_topic,2026-08-24 08:35:06.356089+00:00,Data Science & AI,bkt_generative,n_asked,104.0,Big Data Systems
4e1e449d-8737-42ed-98dc-3ac2bd33f5ee,rule_weakest_topic,2026-08-24 08:35:06.356089+00:00,Data Science & AI,bkt_generative,concepts_touched,1.0,Data Mining and Warehousing
4e1e449d-8737-42ed-98dc-3ac2bd33f5ee,rule_weakest_topic,2026-08-24 08:35:06.356089+00:00,Data Science & AI,bkt_generative,mean_true_mastery,0.29999999999999993,Data Mining and Warehousing
4e1e449d-8737-42ed-98dc-3ac2bd33f5ee,rule_weakest_topic,2026-08-24 08:35:06.356089+00:00,Data Science & AI,bkt_generative,accuracy,0.3269230769230769,Data Mining and Warehousing
be215d41-dbee-4482-81cb-62d3df36c551,random,2026-08-24 08:34:31.345351+00:00,Data Science & AI,irt_generative,n_asked,17953.0,Artificial Intelligence
be215d41-dbee-4482-81cb-62d3df36c551,random,2026-08-24 08:34:31.345351+00:00,Data Science & AI,irt_generative,mean_true_mastery,0.5293284643632423,Data Mining and Warehousing
be215d41-dbee-4482-81cb-62d3df36c551,random,2026-08-24 08:34:31.345351+00:00,Data Science & AI,irt_generative,accuracy,0.6060825488776249,Artificial Intelligence
be215d41-dbee-4482-81cb-62d3df36c551,random,2026-08-24 08:34:31.345351+00:00,Data Science & AI,irt_generative,concepts_touched,106.0,Artificial Intelligence
b5407aa8-ef39-4b68-a2c1-5a4c43aa918d,random,2026-08-24 08:34:07.894858+00:00,Data Science & AI,bkt_generative,n_asked,17932.0,Artificial Intelligence
