run_id,algorithm,started_at,practice_category,simulator,metric_name,metric_value
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,subject_n_asked,16663.0
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,subject_accuracy,0.38444457780711755
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,subject_mean_true_mastery,0.27022257487493556
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,subject_concepts_touched,368.0
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,roc_auc,0.4917636825928442
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,pr_auc,0.3829766409049644
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,brier_score,0.2375284860560456
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,log_loss,0.6685764077977595
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,calibration_error,0.0018702168562681582
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,questions_to_mastery,3.671698113207547
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,coverage,0.9982394366197183
39feaa31-0a65-4853-ba88-c95064b694d0,rule_weakest_topic,2026-08-24 09:02:19.282020+00:00,Programming & DSA,bkt_generative,diversity,0.02835
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,roc_auc,0.5159992346905976
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,pr_auc,0.5646258288391772
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,brier_score,0.2464896224941259
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,log_loss,0.6867025358911849
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,calibration_error,0.03365642274634965
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,questions_to_mastery,1.0
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,coverage,1.0
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,diversity,0.0284
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,repeat_rate,0.0
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,difficulty_match_rate,0.3616
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,subject_accuracy,0.5643085807545039
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,subject_n_asked,15931.0
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,subject_mean_true_mastery,0.5222934031844639
6d6907a5-b163-4b97-b05a-f90dba4595d3,random,2026-08-24 09:00:55.125532+00:00,Programming & DSA,irt_generative,subject_concepts_touched,369.0
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,subject_mean_true_mastery,0.34158346096429076
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,brier_score,0.24651710310339373
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,log_loss,0.6867493178701517
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,calibration_error,0.000846709793170192
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,questions_to_mastery,3.2879377431906613
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,coverage,1.0
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,diversity,0.0284
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,repeat_rate,0.0
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,difficulty_match_rate,0.3223
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,subject_n_asked,15916.0
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,subject_concepts_touched,199.0
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,subject_accuracy,0.41821743388834476
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,pr_auc,0.43191877190339656
55eac702-cedb-476f-991c-c05f6e140829,random,2026-08-24 09:00:29.460001+00:00,Programming & DSA,bkt_generative,roc_auc,0.48993322520331806
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,log_loss,0.8487115378273428
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,calibration_error,0.2818714854102132
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,questions_to_mastery,1.0
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,coverage,1.0
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,diversity,0.01465
c141c68c-5300-4a71-9579-6e72add054ba,bkt_ema_epsilon_greedy,2026-08-24 08:57:50.865268+00:00,Engineering Mathematics,irt_generative,repeat_rate,0.0
