resume_id,filename,category,model_a,model_b,rbo,jaccard_at_10,overlap_at_10
ENGINEERING/32985311.pdf,32985311.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4002,0.6667,8
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ConFit v2,ColBERT,0.2544,0.1765,3
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0811,0.0526,1
ENGINEERING/33685075.pdf,33685075.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0503,0.0526,1
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ConFit v2,ColBERT,0.3649,0.1111,2
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2521,0.25,4
ENGINEERING/35172961.pdf,35172961.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2323,0.1765,3
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ConFit v2,ColBERT,0.3901,0.3333,5
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1452,0.1765,3
ENGINEERING/35389360.pdf,35389360.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1394,0.1111,2
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ConFit v2,ColBERT,0.3763,0.25,4
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4167,0.3333,5
ENGINEERING/35651876.pdf,35651876.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4824,0.4286,6
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ConFit v2,ColBERT,0.3481,0.5385,7
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3641,0.3333,5
ENGINEERING/35737840.pdf,35737840.pdf,ENGINEERING,ColBERT,CrossEncoder,0.193,0.25,4
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ConFit v2,ColBERT,0.0935,0.0526,1
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0856,0.0526,1
ENGINEERING/36149549.pdf,36149549.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3816,0.5385,7
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ConFit v2,ColBERT,0.2914,0.25,4
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1403,0.1111,2
ENGINEERING/36517781.pdf,36517781.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0979,0.1111,2
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ConFit v2,ColBERT,0.3342,0.25,4
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1373,0.1765,3
ENGINEERING/37335325.pdf,37335325.pdf,ENGINEERING,ColBERT,CrossEncoder,0.157,0.1111,2
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ConFit v2,ColBERT,0.3714,0.4286,6
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1583,0.1765,3
ENGINEERING/38220146.pdf,38220146.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1261,0.1111,2
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ConFit v2,ColBERT,0.111,0.0526,1
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.069,0.0,0
ENGINEERING/38314236.pdf,38314236.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2475,0.25,4
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ConFit v2,ColBERT,0.3492,0.1765,3
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3417,0.1765,3
ENGINEERING/38535335.pdf,38535335.pdf,ENGINEERING,ColBERT,CrossEncoder,0.809,1.0,10
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ConFit v2,ColBERT,0.2446,0.1765,3
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4706,0.4286,6
ENGINEERING/39835894.pdf,39835894.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2994,0.25,4
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ConFit v2,ColBERT,0.5113,0.5385,7
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.5061,0.4286,6
ENGINEERING/39855211.pdf,39855211.pdf,ENGINEERING,ColBERT,CrossEncoder,0.6742,0.8182,9
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ConFit v2,ColBERT,0.0658,0.0526,1
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1336,0.1765,3
ENGINEERING/43752620.pdf,43752620.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5065,0.4286,6
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ConFit v2,ColBERT,0.2255,0.1765,3
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2006,0.1765,3
ENGINEERING/44624796.pdf,44624796.pdf,ENGINEERING,ColBERT,CrossEncoder,0.154,0.1765,3
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ConFit v2,ColBERT,0.2982,0.25,4
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3041,0.25,4
ENGINEERING/47276718.pdf,47276718.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1549,0.1111,2
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ConFit v2,ColBERT,0.3857,0.3333,5
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1987,0.1765,3
ENGINEERING/47549345.pdf,47549345.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3006,0.25,4
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ConFit v2,ColBERT,0.2393,0.1111,2
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0737,0.0526,1
ENGINEERING/47919212.pdf,47919212.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1912,0.1765,3
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ConFit v2,ColBERT,0.176,0.1765,3
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0852,0.1111,2
ENGINEERING/49127329.pdf,49127329.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0867,0.0526,1
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ConFit v2,ColBERT,0.4131,0.4286,6
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1613,0.1765,3
ENGINEERING/50328713.pdf,50328713.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1777,0.1765,3
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ConFit v2,ColBERT,0.3105,0.4286,6
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2177,0.1111,2
ENGINEERING/51588273.pdf,51588273.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1397,0.1765,3
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ConFit v2,ColBERT,0.2374,0.1765,3
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1889,0.1765,3
ENGINEERING/54227873.pdf,54227873.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4225,0.6667,8
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ConFit v2,ColBERT,0.4362,0.25,4
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4237,0.25,4
ENGINEERING/55595908.pdf,55595908.pdf,ENGINEERING,ColBERT,CrossEncoder,0.7227,0.6667,8
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ConFit v2,ColBERT,0.434,0.25,4
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3893,0.25,4
ENGINEERING/55953734.pdf,55953734.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5447,0.5385,7
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ConFit v2,ColBERT,0.4499,0.1765,3
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.5416,0.25,4
ENGINEERING/56691064.pdf,56691064.pdf,ENGINEERING,ColBERT,CrossEncoder,0.6474,0.4286,6
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ConFit v2,ColBERT,0.4454,0.25,4
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3303,0.1765,3
ENGINEERING/60004873.pdf,60004873.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4189,0.25,4
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ConFit v2,ColBERT,0.5761,0.5385,7
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.257,0.1765,3
ENGINEERING/61579998.pdf,61579998.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2483,0.1765,3
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ConFit v2,ColBERT,0.2769,0.1765,3
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3837,0.3333,5
ENGINEERING/62071407.pdf,62071407.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2849,0.25,4
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ConFit v2,ColBERT,0.6772,0.3333,5
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.6092,0.5385,7
ENGINEERING/64468610.pdf,64468610.pdf,ENGINEERING,ColBERT,CrossEncoder,0.6274,0.3333,5
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ConFit v2,ColBERT,0.2425,0.1111,2
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0497,0.0526,1
ENGINEERING/64755882.pdf,64755882.pdf,ENGINEERING,ColBERT,CrossEncoder,0.303,0.4286,6
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ConFit v2,ColBERT,0.2986,0.25,4
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3238,0.3333,5
ENGINEERING/74236636.pdf,74236636.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3685,0.4286,6
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ConFit v2,ColBERT,0.4088,0.3333,5
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3428,0.25,4
ENGINEERING/77828437.pdf,77828437.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4739,0.5385,7
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,ConFit v2,ColBERT,0.1171,0.1111,2
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1508,0.25,4
ENGINEERING/81125166.pdf,81125166.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1257,0.1765,3
ENGINEERING/82125182.pdf,82125182.pdf,ENGINEERING,ConFit v2,ColBERT,0.17,0.1765,3
ENGINEERING/82125182.pdf,82125182.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1836,0.1765,3
ENGINEERING/82125182.pdf,82125182.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2161,0.1765,3
ENGINEERING/82246962.pdf,82246962.pdf,ENGINEERING,ConFit v2,ColBERT,0.3264,0.1765,3
ENGINEERING/82246962.pdf,82246962.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0717,0.0526,1
ENGINEERING/82246962.pdf,82246962.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1185,0.0526,1
ENGINEERING/86209934.pdf,86209934.pdf,ENGINEERING,ConFit v2,ColBERT,0.163,0.25,4
ENGINEERING/86209934.pdf,86209934.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3661,0.25,4
ENGINEERING/86209934.pdf,86209934.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4237,0.5385,7
ENGINEERING/86828820.pdf,86828820.pdf,ENGINEERING,ConFit v2,ColBERT,0.0307,0.0,0
ENGINEERING/86828820.pdf,86828820.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0608,0.0526,1
ENGINEERING/86828820.pdf,86828820.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3473,0.3333,5
ENGINEERING/90280583.pdf,90280583.pdf,ENGINEERING,ConFit v2,ColBERT,0.2466,0.25,4
ENGINEERING/90280583.pdf,90280583.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0852,0.1111,2
ENGINEERING/90280583.pdf,90280583.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0652,0.1111,2
ENGINEERING/96029688.pdf,96029688.pdf,ENGINEERING,ConFit v2,ColBERT,0.18,0.1765,3
ENGINEERING/96029688.pdf,96029688.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1616,0.1765,3
ENGINEERING/96029688.pdf,96029688.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2821,0.25,4
FINANCE/19243556.pdf,19243556.pdf,FINANCE,ConFit v2,ColBERT,0.3179,0.3333,5
FINANCE/19243556.pdf,19243556.pdf,FINANCE,ConFit v2,CrossEncoder,0.1577,0.1765,3
FINANCE/19243556.pdf,19243556.pdf,FINANCE,ColBERT,CrossEncoder,0.229,0.25,4
FINANCE/23955183.pdf,23955183.pdf,FINANCE,ConFit v2,ColBERT,0.3426,0.4286,6
FINANCE/23955183.pdf,23955183.pdf,FINANCE,ConFit v2,CrossEncoder,0.4078,0.3333,5
FINANCE/23955183.pdf,23955183.pdf,FINANCE,ColBERT,CrossEncoder,0.6206,0.4286,6
FINANCE/66741193.pdf,66741193.pdf,FINANCE,ConFit v2,ColBERT,0.2563,0.25,4
FINANCE/66741193.pdf,66741193.pdf,FINANCE,ConFit v2,CrossEncoder,0.2724,0.25,4
FINANCE/66741193.pdf,66741193.pdf,FINANCE,ColBERT,CrossEncoder,0.3062,0.25,4
FITNESS/12092347.pdf,12092347.pdf,FITNESS,ConFit v2,ColBERT,0.391,0.3333,5
FITNESS/12092347.pdf,12092347.pdf,FITNESS,ConFit v2,CrossEncoder,0.3931,0.3333,5
FITNESS/12092347.pdf,12092347.pdf,FITNESS,ColBERT,CrossEncoder,0.8464,1.0,10
FITNESS/12791244.pdf,12791244.pdf,FITNESS,ConFit v2,ColBERT,0.5562,0.4286,6
FITNESS/12791244.pdf,12791244.pdf,FITNESS,ConFit v2,CrossEncoder,0.5301,0.3333,5
FITNESS/12791244.pdf,12791244.pdf,FITNESS,ColBERT,CrossEncoder,0.7846,0.6667,8
FITNESS/22488036.pdf,22488036.pdf,FITNESS,ConFit v2,ColBERT,0.4714,0.3333,5
FITNESS/22488036.pdf,22488036.pdf,FITNESS,ConFit v2,CrossEncoder,0.3397,0.4286,6
FITNESS/22488036.pdf,22488036.pdf,FITNESS,ColBERT,CrossEncoder,0.4905,0.5385,7
HEALTHCARE/12613221.pdf,12613221.pdf,HEALTHCARE,ConFit v2,ColBERT,0.6869,0.5385,7
HEALTHCARE/12613221.pdf,12613221.pdf,HEALTHCARE,ConFit v2,CrossEncoder,0.6784,0.5385,7
HEALTHCARE/12613221.pdf,12613221.pdf,HEALTHCARE,ColBERT,CrossEncoder,0.89,1.0,10
HEALTHCARE/21866029.pdf,21866029.pdf,HEALTHCARE,ConFit v2,ColBERT,0.2503,0.1765,3
HEALTHCARE/21866029.pdf,21866029.pdf,HEALTHCARE,ConFit v2,CrossEncoder,0.3688,0.1765,3
HEALTHCARE/21866029.pdf,21866029.pdf,HEALTHCARE,ColBERT,CrossEncoder,0.5831,0.5385,7
HEALTHCARE/91478356.pdf,91478356.pdf,HEALTHCARE,ConFit v2,ColBERT,0.6181,0.4286,6
HEALTHCARE/91478356.pdf,91478356.pdf,HEALTHCARE,ConFit v2,CrossEncoder,0.5718,0.3333,5
HEALTHCARE/91478356.pdf,91478356.pdf,HEALTHCARE,ColBERT,CrossEncoder,0.7665,0.6667,8
HR/18557164.pdf,18557164.pdf,HR,ConFit v2,ColBERT,0.1177,0.1765,3
HR/18557164.pdf,18557164.pdf,HR,ConFit v2,CrossEncoder,0.0948,0.0526,1
HR/18557164.pdf,18557164.pdf,HR,ColBERT,CrossEncoder,0.1637,0.1765,3
HR/20993320.pdf,20993320.pdf,HR,ConFit v2,ColBERT,0.7201,0.8182,9
HR/20993320.pdf,20993320.pdf,HR,ConFit v2,CrossEncoder,0.7098,0.8182,9
HR/20993320.pdf,20993320.pdf,HR,ColBERT,CrossEncoder,0.8544,0.8182,9
HR/29297973.pdf,29297973.pdf,HR,ConFit v2,ColBERT,0.6465,0.3333,5
HR/29297973.pdf,29297973.pdf,HR,ConFit v2,CrossEncoder,0.1511,0.1765,3
HR/29297973.pdf,29297973.pdf,HR,ColBERT,CrossEncoder,0.1839,0.25,4
INFORMATION-TECHNOLOGY/10089434.pdf,10089434.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.308,0.3333,5
INFORMATION-TECHNOLOGY/10089434.pdf,10089434.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2676,0.4286,6
INFORMATION-TECHNOLOGY/10089434.pdf,10089434.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3794,0.4286,6
INFORMATION-TECHNOLOGY/10247517.pdf,10247517.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2706,0.25,4
INFORMATION-TECHNOLOGY/10247517.pdf,10247517.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1241,0.1765,3
INFORMATION-TECHNOLOGY/10247517.pdf,10247517.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2197,0.4286,6
INFORMATION-TECHNOLOGY/10265057.pdf,10265057.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.5086,0.4286,6
INFORMATION-TECHNOLOGY/10265057.pdf,10265057.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1274,0.1111,2
INFORMATION-TECHNOLOGY/10265057.pdf,10265057.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1784,0.1111,2
INFORMATION-TECHNOLOGY/10553553.pdf,10553553.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3025,0.3333,5
INFORMATION-TECHNOLOGY/10553553.pdf,10553553.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3513,0.5385,7
INFORMATION-TECHNOLOGY/10553553.pdf,10553553.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5671,0.4286,6
INFORMATION-TECHNOLOGY/10641230.pdf,10641230.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3337,0.25,4
INFORMATION-TECHNOLOGY/10641230.pdf,10641230.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3196,0.3333,5
INFORMATION-TECHNOLOGY/10641230.pdf,10641230.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4255,0.25,4
INFORMATION-TECHNOLOGY/10839851.pdf,10839851.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1772,0.1765,3
INFORMATION-TECHNOLOGY/10839851.pdf,10839851.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1464,0.1765,3
INFORMATION-TECHNOLOGY/10839851.pdf,10839851.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3425,0.25,4
INFORMATION-TECHNOLOGY/10840430.pdf,10840430.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1749,0.25,4
INFORMATION-TECHNOLOGY/10840430.pdf,10840430.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0711,0.0526,1
INFORMATION-TECHNOLOGY/10840430.pdf,10840430.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2935,0.3333,5
INFORMATION-TECHNOLOGY/11580408.pdf,11580408.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.0988,0.1111,2
INFORMATION-TECHNOLOGY/11580408.pdf,11580408.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1432,0.1765,3
INFORMATION-TECHNOLOGY/11580408.pdf,11580408.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3083,0.25,4
INFORMATION-TECHNOLOGY/11584809.pdf,11584809.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3198,0.25,4
INFORMATION-TECHNOLOGY/11584809.pdf,11584809.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1888,0.1765,3
INFORMATION-TECHNOLOGY/11584809.pdf,11584809.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4081,0.25,4
INFORMATION-TECHNOLOGY/11957080.pdf,11957080.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.0583,0.0526,1
INFORMATION-TECHNOLOGY/11957080.pdf,11957080.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1737,0.1111,2
INFORMATION-TECHNOLOGY/11957080.pdf,11957080.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.337,0.3333,5
INFORMATION-TECHNOLOGY/12045067.pdf,12045067.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2902,0.25,4
INFORMATION-TECHNOLOGY/12045067.pdf,12045067.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2164,0.1765,3
INFORMATION-TECHNOLOGY/12045067.pdf,12045067.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3819,0.3333,5
INFORMATION-TECHNOLOGY/12334140.pdf,12334140.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.0648,0.0526,1
INFORMATION-TECHNOLOGY/12334140.pdf,12334140.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1156,0.1111,2
INFORMATION-TECHNOLOGY/12334140.pdf,12334140.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4042,0.4286,6
INFORMATION-TECHNOLOGY/12635195.pdf,12635195.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1741,0.25,4
INFORMATION-TECHNOLOGY/12635195.pdf,12635195.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1772,0.25,4
INFORMATION-TECHNOLOGY/12635195.pdf,12635195.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5924,0.4286,6
INFORMATION-TECHNOLOGY/12763627.pdf,12763627.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4305,0.4286,6
INFORMATION-TECHNOLOGY/12763627.pdf,12763627.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.6237,0.5385,7
INFORMATION-TECHNOLOGY/12763627.pdf,12763627.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4798,0.6667,8
INFORMATION-TECHNOLOGY/13385306.pdf,13385306.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2267,0.1765,3
INFORMATION-TECHNOLOGY/13385306.pdf,13385306.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.5399,0.3333,5
INFORMATION-TECHNOLOGY/13385306.pdf,13385306.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2164,0.1765,3
INFORMATION-TECHNOLOGY/13405733.pdf,13405733.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.154,0.1765,3
INFORMATION-TECHNOLOGY/13405733.pdf,13405733.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2786,0.1765,3
INFORMATION-TECHNOLOGY/13405733.pdf,13405733.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2314,0.25,4
INFORMATION-TECHNOLOGY/13477922.pdf,13477922.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.5124,0.3333,5
INFORMATION-TECHNOLOGY/13477922.pdf,13477922.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.3514,0.1111,2
INFORMATION-TECHNOLOGY/13477922.pdf,13477922.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4806,0.3333,5
INFORMATION-TECHNOLOGY/13836471.pdf,13836471.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2491,0.3333,5
INFORMATION-TECHNOLOGY/13836471.pdf,13836471.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1678,0.1765,3
INFORMATION-TECHNOLOGY/13836471.pdf,13836471.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4812,0.25,4
INFORMATION-TECHNOLOGY/14789139.pdf,14789139.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1381,0.1111,2
INFORMATION-TECHNOLOGY/14789139.pdf,14789139.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2,0.0526,1
INFORMATION-TECHNOLOGY/14789139.pdf,14789139.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2814,0.3333,5
INFORMATION-TECHNOLOGY/15118506.pdf,15118506.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2548,0.25,4
INFORMATION-TECHNOLOGY/15118506.pdf,15118506.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1361,0.1111,2
INFORMATION-TECHNOLOGY/15118506.pdf,15118506.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1039,0.1111,2
INFORMATION-TECHNOLOGY/15297298.pdf,15297298.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2315,0.3333,5
INFORMATION-TECHNOLOGY/15297298.pdf,15297298.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.225,0.25,4
INFORMATION-TECHNOLOGY/15297298.pdf,15297298.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4297,0.4286,6
INFORMATION-TECHNOLOGY/15651486.pdf,15651486.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2064,0.1765,3
INFORMATION-TECHNOLOGY/15651486.pdf,15651486.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2064,0.1765,3
INFORMATION-TECHNOLOGY/15651486.pdf,15651486.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.8819,1.0,10
INFORMATION-TECHNOLOGY/15791766.pdf,15791766.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2289,0.1765,3
INFORMATION-TECHNOLOGY/15791766.pdf,15791766.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.297,0.1765,3
INFORMATION-TECHNOLOGY/15791766.pdf,15791766.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.5004,0.5385,7
